nid,distance
49217567,2665.942
49217573,2440.526
49217577,2360.469
49217580,2274.56
49217600,4566.297999999999
49217602,4671.239999999999
49217605,4771.134999999999
49217609,4871.025999999999
49479756,2375.568
49479760,2473.599
49414284,4337.017000000001
49414287,4250.814
49414290,4420.871
48890105,3244.8059999999996
48890106,3250.5099999999998
48890113,2471.9020000000005
48890114,2457.1130000000003
48890115,2474.481
48890121,3162.8150000000005
48890122,3192.8390000000004
49086759,3916.8359999999993
49086761,2866.5629999999996
49086763,2743.9869999999996
49086764,2685.8129999999996
49086766,2630.3369999999995
49086767,2449.6009999999997
49086768,2491.658
49086769,2597.139
49086770,2704.0190000000002
49086774,3643.053999999999
49086775,3732.537999999999
49086777,3780.1639999999998
49152398,3156.8820000000005
49152413,3519.3690000000006
49480392,3213.142
49480394,2929.714
49480400,2785.3
49480405,2423.745
49480411,2628.364
49480424,2820.1749999999997
49480427,2850.922
49480477,3285.8300000000004
49677091,4997.484
49152813,3458.416
49152817,3561.107
49152819,3661.741
49152823,3760.199
49152827,3858.189
49152893,4286.935000000001
49152895,4378.308000000001
49152899,4478.194000000001
49152902,4577.331000000001
49152909,4870.676
49152953,3171.9829999999997
49152955,3272.625
49152957,3373.257
49152959,3473.889
49152967,3912.777
49152968,3989.842
49152970,4075.417
49152972,4159.675
49152974,4322.517000000002
49480733,3425.823
49480741,4953.455999999999
49087843,3935.9069999999992
49087852,3412.2919999999995
49087853,3358.1399999999994
49087857,3151.3349999999996
49087861,2995.6119999999996
49087865,3210.845
49677846,4360.8279999999995
49153606,3512.7090000000003
49284704,4703.346
49284705,4776.538
49022740,4383.253
49219461,3803.484999999999
49219462,3734.4199999999996
49219469,3451.805999999999
49219471,3558.6659999999993
49219472,3591.356999999999
49219474,3716.8979999999992
49219476,3744.6259999999993
49219481,2711.4629999999997
49219483,2639.2819999999997
49219484,2534.5269999999996
49219487,2579.256
49219489,2684.551
49219495,2699.6069999999995
49219498,2908.8569999999995
49350718,4440.493
49350721,4534.563999999999
49350723,4330.589999999999
49350726,4541.291
2480539911,3947.953
2480539920,3960.0009999999997
49678625,3844.2860000000005
49088810,4060.723
49088811,3997.2799999999997
1355680099,1870.621
401869324,4091.927000000001
401869332,4936.902
401869333,4969.721999999999
49285707,4178.233
49285711,3943.818
49285714,3858.224
49285715,3785.286
49023628,4776.8330000000005
422447921,3493.185
49120825,1632.068
49351544,4470.286
49351546,4594.906000000001
49351556,4875.826000000001
49120836,4980.503000000001
49120837,4867.073
49286085,4242.8550000000005
49286088,4134.500000000001
49286090,4079.174000000001
49024034,4663.775
1199443130,4948.34
1199443131,3443.823999999999
1199443137,3524.018
1199443139,4865.688999999999
1199443141,3461.692
49220842,2883.3419999999996
49220849,3008.3189999999995
1718881529,2125.7850000000003
49220883,2371.2509999999997
49220885,2458.4519999999998
49220890,2756.5939999999996
1718881576,3667.667
1283132773,4918.108
420220410,4742.4529999999995
48958990,4852.438
49483309,4977.243
316542598,2850.3610000000003
48959269,4293.784000000001
49352772,4206.985000000001
49352774,4303.387999999999
49352777,4099.419999999999
49352782,4311.051999999999
49090688,4961.403
1175064797,4702.192
1175064799,4415.8060000000005
1175064818,4332.986
1175064851,4326.979
49418520,3935.6739999999995
49418543,4246.914999999999
49418545,3886.0539999999996
49418546,3777.3230000000003
49418549,3732.1380000000004
49418563,4154.852000000001
49353188,2427.857
49353189,2515.8749999999995
49353199,3021.634
49353201,3105.15
49353202,3183.6130000000003
49353225,3794.958
49353231,3902.5570000000002
49353235,4345.263
49091121,4550.373
49091122,4629.085
49091123,4166.026
49091129,4782.092999999999
49091131,4872.183999999999
49091133,4931.0199999999995
49091135,3494.7049999999995
49091136,3121.545
49091137,3210.607
49091165,3886.148
1188762457,2786.3649999999993
1188762458,3895.446999999999
1188762459,3659.8559999999993
1188762469,4443.219999999999
1188762471,2607.5409999999997
1188762473,4048.0099999999993
1188762474,2698.0629999999996
1188762476,2931.9149999999995
1742083115,4753.254
4344648773,4118.240999999999
4344648776,4033.3469999999993
275977300,4449.623
3009680488,4006.8959999999997
3009680489,4270.1759999999995
4604630137,4523.021000000001
49121320,3966.936
49616180,3462.6700000000005
60495209,4174.5560000000005
60495214,4081.696
60495224,3113.93
49091979,3999.5929999999994
49091980,3953.7989999999995
49091981,4016.4309999999996
49091982,4827.168999999999
49091983,4074.776999999999
49091984,4069.1949999999993
49091985,3983.8559999999993
49091986,4014.5979999999995
49091988,4307.541
49091987,4095.2759999999994
1188763120,2505.217
1188763123,2334.8869999999997
1188763122,2421.785
1188763128,1686.551
1188763131,1809.328
1188763132,2253.323
1188763133,2016.683
1188763134,2629.1879999999996
1188763136,1701.608
1188763137,1912.5359999999998
1188763138,2120.734
49223240,3296.7870000000003
49223242,3261.4260000000004
49223246,3474.541
49223247,3581.4770000000003
49223248,3625.5550000000003
48895860,2052.1130000000003
48895866,2152.0519999999997
48895950,3354.3129999999996
48895951,3369.9569999999994
49069391,2648.672
5886974116,4762.530999999999
5886974117,4801.600999999999
1762662590,2162.9610000000002
1762662592,2066.779
1762662594,2144.2410000000004
1762662600,2099.9990000000003
1762662602,2148.7200000000003
2523404508,3755.295
48896312,3921.035999999999
48896320,4271.117999999999
49551712,4523.8910000000005
846535202,3167.1919999999996
846535239,3284.8239999999996
49093318,2070.485
49093319,2018.7720000000002
49093321,2175.3810000000003
49093322,1793.335
49093323,1577.0539999999999
49134640,4175.789000000001
5532359497,4791.272999999998
5532359503,4744.987000000001
49290343,3271.7679999999996
49290346,3342.6059999999998
49290353,3502.547
3378978170,2015.927
3378978171,4438.875
3378978176,2858.2289999999994
3378978177,2404.0299999999997
316743092,2580.04
49094093,2239.4970000000003
49094095,2010.75
49094096,1908.7779999999998
49094097,1978.3290000000002
49094101,1828.468
49094104,2413.4130000000005
49094109,2710.2960000000003
49094110,2645.5040000000004
49094111,2586.4400000000005
2800426493,4990.451999999999
846536215,4065.570999999999
316481090,1395.867
49421918,2459.4429999999998
49421919,2660.403
49290878,4323.803
49290880,4418.320999999999
49290882,4214.257
49290884,4227.802
49290888,4425.977999999999
49290890,4575.349999999999
49749678,2884.073
49749728,4669.525000000001
49749739,4867.263000000001
49291160,4714.974000000001
49291178,4908.0830000000005
435822630,2582.8759999999997
846536992,4952.594
1188766164,2459.7419999999997
1188766170,2426.023
48898586,3285.754
2800427813,4974.032999999999
49750836,4969.093000000002
49357685,2315.343
49357710,4107.485
1214981043,3332.271
49358118,2717.566
48899370,4367.168
49358121,2696.8999999999996
49358123,2794.8269999999998
48899379,3554.6490000000003
49096208,4638.349999999999
49096209,4537.036999999999
49096217,4171.821999999999
49751600,4120.373999999999
49096241,4711.924999999999
49751607,4503.386999999999
49031027,4655.793000000001
4702939024,4851.960999999998
4702939025,4855.297999999999
49096627,4900.951999999999
49096643,3998.1929999999998
275982282,4595.887
49096672,4245.624
1199384576,3634.256
317073476,4958.892999999999
49096795,2302.869
49096797,2213.176
49096798,2266.315
49096799,2297.188
49096800,2290.942
49096805,2536.428
49096806,2618.234
49096808,2957.474
49096809,3043.9410000000003
49096810,3124.277
49096811,3207.041
49096812,3286.255
49096813,3363.319
49096815,3477.5080000000003
48900269,1291.6889999999999
48900270,1834.5879999999997
48965809,4538.966
48900514,4898.822
48900519,4984.376
48900524,4595.242
49555893,4599.139999999999
49555894,4768.862000000001
49490382,4348.569
49490387,4304.301
49293911,3899.149999999999
49097325,4287.11
49097332,4676.272
49097335,4509.834999999999
49097337,4403.5289999999995
49097338,4387.287999999999
49097339,4201.647999999998
49097341,4056.4279999999994
49097340,4042.8989999999994
49097342,3779.573999999999
49097354,4811.475999999999
49097355,4862.632
49097356,4577.803999999999
49097357,4534.619000000001
49097366,3643.5679999999993
49621833,2675.433
4341705653,4923.150999999999
49687513,3590.3750000000005
350366785,2360.891
49097802,4810.363999999999
49097803,4726.761999999999
49097804,4894.9039999999995
49097807,4316.829999999999
2430676120,2411.382
2430676127,2574.9790000000003
2430676167,2650.048
2430676177,2790.4399999999996
275983793,4242.099
49426226,3515.4690000000005
49426231,3408.7159999999994
49426229,3438.2400000000002
49426234,3616.8979999999992
1339371327,4310.213000000001
1339371343,4104.461
316551023,2008.8540000000003
316551029,1999.3739999999998
49229713,3962.9840000000004
49229717,3362.0380000000005
49229719,3264.8530000000005
49098656,3681.8129999999996
49098657,3781.7159999999994
49098658,3885.1679999999997
49098659,3984.3089999999997
49098661,4088.5009999999997
49098663,4187.749
49098666,2809.212000000001
49098667,2892.3550000000005
49098668,3046.7340000000004
49098672,3396.579
49098674,3618.1449999999995
49098675,2550.63
49098676,2479.8509999999997
49098677,2324.7639999999997
49098678,2239.8379999999997
49098679,2157.187
49098680,2132.534
49098685,4885.136000000001
49098687,4985.332000000001
49098691,4451.4619999999995
49098692,4480.6449999999995
49098693,4537.0419999999995
49098694,4579.132
49098695,4621.219999999999
49098696,4679.021
1175072747,4517.1050000000005
49295365,1909.081
49295366,1785.36
316551199,1988.1439999999998
49295400,4914.15
49295401,4971.702000000001
49295402,4684.544999999999
49295404,4738.670000000001
49295407,4335.925
287322161,3937.031
5717700658,4814.362999999999
48967759,4962.641999999999
49426534,2267.094
49295473,3204.265
49295475,3267.689
49426606,4842.996000000001
49098926,3788.983
49426619,4090.666
49426621,3976.152
49426624,3629.735
49426626,3281.0049999999997
49426628,3167.574
49426629,2935.3959999999997
49426631,2587.8799999999997
49426640,1748.7879999999998
49557750,3923.213
412692733,3387.319
412692734,3194.9229999999993
49230167,3053.099
49230169,2975.884
49230171,2943.553
49230173,2957.526
49230177,3167.6709999999994
49230180,3234.279
49230182,3266.8839999999996
49230186,3575.7329999999997
49230189,2968.73
49230193,4079.4419999999996
49099164,4948.7
49033678,1187.594
275984912,4389.363000000001
49296034,3379.5110000000004
49296036,3633.3420000000006
49296042,3904.0270000000005
4606014237,4114.947
4606014241,4081.284
275592063,4744.014999999999
287323067,4776.591
49755086,3711.4060000000004
49755115,3919.483
357839927,4243.3460000000005
49165426,3322.0199999999995
49493185,4697.292
1188771061,1590.9309999999998
1188771063,1468.501
1188771065,1509.369
1188771069,1564.542
1188771071,1523.4379999999999
49100032,4559.331999999999
49100033,4538.588999999999
49100034,4468.410999999999
49100035,4362.727
49100037,4239.035
49100039,4295.395
49100041,4409.876
49559044,3975.890000000001
1188771371,1299.7630000000001
275658400,4755.461999999999
287323821,4880.708999999999
49362644,3977.8340000000007
357840597,3728.0490000000004
49362646,4072.303999999999
49362648,3868.238999999999
49362649,3870.892999999999
49362651,4079.886999999999
49362653,4530.245
49362655,4723.136
49559264,3925.687
3042654044,4449.049
49362870,4515.028
49362872,4469.216
49559512,2305.071
49559533,3200.4049999999997
49559539,3674.4319999999993
357840918,4364.617
49100881,4975.1140000000005
49100898,4979.7350000000015
49100899,4779.831000000001
49100900,4465.677000000001
49166534,3481.165
49166537,3321.176
48904414,4916.535000000002
49363181,3878.503
49149218,3100.928
49149223,3171.3599999999997
49101390,4908.655999999998
49101391,4826.0729999999985
49298094,3146.1860000000006
49298104,3467.2520000000004
49363701,2458.5440000000003
48904950,3271.2740000000003
48904951,3259.4460000000004
49363703,2597.545
49363715,3057.736
49363717,3174.7239999999997
49363719,3290.3099999999995
49363722,3406.6439999999993
49363723,3520.7339999999995
49363724,3637.0579999999995
275987220,4885.068999999999
49756994,4496.6
49429327,4638.669999999999
49429337,4348.928999999999
49429340,4234.822999999999
49757020,3990.4090000000006
49429370,4690.842999999999
435764104,4419.620999999999
49429399,4257.895
49429419,3965.1309999999985
49429424,3987.230999999999
316685239,2524.432
49429464,4042.3649999999993
3932109866,4957.977
1188772963,1312.285
1188772964,1199.123
316685418,2439.504
3695590820,4746.257
49233431,2741.593
49097358,4649.793000000001
49097359,4567.349
316685898,2498.221
49036972,2884.219
1042300596,4842.104
49037097,2846.054
49037098,2861.021
422442580,4614.982999999998
357842997,3666.8689999999997
1341931797,3698.329
49365338,4144.901
49365340,4228.413
49561949,3216.8099999999995
49561951,3210.7389999999996
49365348,4387.730999999999
49365352,4437.530999999999
49365359,4661.547
49365361,4828.218999999999
2430681613,2388.701
2478391900,2049.8889999999997
2478391903,2032.2909999999997
2478391906,2066.709
2478391908,2077.852
49758827,3864.229999999999
49758840,2920.859
350307035,1898.313
49693436,3748.8050000000007
49279970,3729.216999999999
49279976,3965.543999999999
49279984,4492.115999999999
49628001,4777.411
49234895,4519.234999999999
49234896,4575.027999999998
49628246,3834.3830000000007
48972958,3815.955999999999
48972959,3808.055999999999
48972961,3717.1469999999995
48972962,3723.5079999999994
49431755,2862.2410000000004
49431773,2790.5210000000006
48973104,3883.9990000000003
48973105,3896.0090000000005
317474141,3466.1780000000003
1175078366,4793.485
276776512,4216.383
48973396,1585.119
48907895,4728.176
49498069,3343.327999999999
49301497,2851.0109999999995
413288539,2265.6059999999998
413288541,2449.162
413288547,3082.8099999999995
4589897904,3506.8019999999997
4589897905,3409.5489999999995
49105228,2087.666
49105229,2009.174
4344662407,4747.663
4343024193,2667.04
4343024194,2811.75
4974463555,3586.072
1304578916,2839.534
1304578919,2890.4880000000003
49236920,4613.332
49236919,4687.258000000001
49433572,4085.5659999999993
49433573,4093.0819999999994
49433589,3808.992
49433599,4947.4710000000005
49564758,3069.36
49564761,3169.3430000000003
49040511,4824.686
49171648,3665.404
49171682,3791.0260000000003
48975129,4581.027000000001
49040781,4985.254999999999
49040782,4997.3099999999995
49040797,3062.2790000000005
49040798,3077.8970000000004
49040799,3877.339
49040800,3860.324
317476261,3487.1070000000004
317476263,3506.2590000000005
317476268,3468.9320000000002
4344532459,4475.637
49040891,4877.960999999999
3695660661,2294.9649999999997
3695660670,2269.4559999999997
49303277,3382.3440000000005
49303278,3499.4290000000005
49303280,3744.0720000000006
49303287,3880.4230000000002
49303289,3898.951
49303291,4004.533
2430684938,4866.144
2430684940,4736.598
2430684952,4617.042
2430684962,4383.216
2430684967,3991.6380000000004
2430684968,3979.0380000000005
2430684974,4369.161
2430684983,4602.924
2430684987,4719.488
2430684995,4722.847
2430684998,4840.974999999999
48910277,4328.848999999999
49696711,2192.654
49696713,2463.476
49696714,2396.13
1199525901,4607.767999999999
49107166,4774.525999999999
392002204,3735.6210000000005
1835159784,4838.731
48976152,4453.797
49435123,4733.465
49435164,2928.9400000000005
49435167,2816.126
49435174,2725.146
49435187,2285.2
49435189,2353.5150000000003
49435192,2292.686
49435200,2704.593
49435206,3227.056
49631821,3284.9350000000004
49631850,3170.7380000000003
49566472,3536.6420000000003
49566476,2226.111
49566477,2302.421
49566483,2407.3179999999998
49566488,2828.581
49566492,3220.466999999999
49566495,3225.122999999999
317477712,2391.0040000000004
4890186832,4804.306999999999
4890186834,4650.234999999999
49108094,3983.551000000001
49108098,4075.790000000001
49435891,2814.769
2342868418,2286.227
2342868472,2566.1159999999995
49436217,2495.811
49436223,4132.561999999999
49436234,3996.2649999999994
357848664,4494.095
49501844,4852.894
49501903,2927.0799999999995
49501904,2769.9759999999997
49108696,2164.399
49108697,2023.3249999999998
49501918,2582.3370000000004
49501920,2680.6530000000002
49501941,3282.504999999999
49501943,3398.088999999999
49501947,3501.8889999999997
49436415,3311.4909999999995
49436422,3228.7279999999996
49436426,3315.0579999999995
49501964,3733.137999999999
49501972,3846.570999999999
49436443,4151.748
49108787,2632.656
49108788,2719.755
49108794,3773.4569999999985
49108798,4946.390999999999
49108802,3874.2039999999993
49108803,4093.513
49108989,4453.84
49108990,4619.2080000000005
49174528,4163.835
49108991,4678.785000000001
49174531,3560.4750000000004
49174534,3463.4550000000004
49109000,3944.522
49109001,4028.7019999999998
49109002,4112.548
49109003,4197.489
49109006,4264.442999999999
49109007,4298.663
49699385,2171.7169999999996
4066728512,4356.553999999999
49699395,1999.754
49699402,2770.61
49699404,2550.6850000000004
49699406,2790.802
4167457402,4949.629999999999
49502936,4225.112000000001
49502944,3111.1749999999997
49502971,3115.477
49175396,3716.1169999999993
49175401,4075.6789999999996
49175402,3959.0729999999994
49175413,4200.512
49175414,4316.058999999999
49175415,4432.887999999999
49175424,4433.648999999999
49175426,4321.371999999999
49175449,4917.790999999998
49175456,4609.189999999999
49175458,4493.346999999999
49175464,4721.147000000001
49175475,4211.124999999998
49175477,4050.9939999999983
49175479,4140.860999999998
347954131,4074.012
52255700,3563.7170000000006
49568852,4524.022999999999
49568854,4448.346
49568876,4497.24
1190485170,3470.6519999999996
1190485175,3234.2749999999996
49306822,1836.1699999999998
49306843,908.2379999999999
49306847,803.2139999999999
49306855,427.839
49044778,4358.143
49044782,3887.8160000000007
49634659,2898.906
49241497,3565.479
49241503,3937.8069999999993
49241508,3889.689999999999
49241510,4020.4809999999993
49241511,4350.893999999999
49241516,4466.891
1742429643,4587.580999999999
49307165,1749.5459999999998
1742429778,4717.32
48914007,3794.236999999999
48914010,3935.086
48914013,3842.908999999999
48914015,3824.676999999999
49110700,4693.692000000001
49110701,4524.242000000001
49110702,4452.697
49110703,4367.107
49110704,4452.248
49110705,4536.9890000000005
49110706,4620.530000000001
4600127226,1940.996
49504623,4131.905
49045923,4685.268
49045924,4666.587
1188782856,1822.832
1188782869,2002.111
1188782868,1610.7820000000002
1188782872,1969.0350000000003
49767197,2243.7210000000005
1188782878,2193.9210000000003
1188782887,1822.3090000000002
1188782892,1906.4370000000001
1188782893,1776.1680000000001
49767224,4082.254
49308684,4892.957
49308685,4638.621000000001
49308686,4568.657999999999
49308687,4483.329
49308688,4653.722000000001
49308691,4690.116
48981206,4701.379999999999
49047358,4779.385000000001
49047359,4863.990000000001
49047360,4943.923000000001
49112967,4808.012000000001
49112966,4926.080000000001
49112971,4347.144000000001
49112972,4230.679999999999
49112973,4114.3679999999995
49112974,3882.16
49112975,3767.154
49112976,3651.1389999999997
49112977,3535.718
49112978,3422.081
49112982,2943.886
49112983,2827.687
49112984,2594.836
49112985,2403.671
2430691268,4932.277
2430691271,4919.991
49047500,4399.887
49178634,3015.552
49178636,2788.941
49178637,2704.6119999999996
49178639,2621.4449999999997
49047611,4233.982999999998
49047610,4151.299999999998
49047614,4318.521999999999
49047609,4064.1149999999984
49113552,3859.0359999999996
49113850,3381.2470000000008
49113852,3287.068
49113854,3346.5330000000004
49113855,3407.6530000000002
49113859,3508.834
49113862,3575.4399999999996
49113864,3681.67
49113865,3684.242
49113867,3851.614
49113868,3900.1440000000002
49113869,3967.1980000000003
49113870,4082.773
49113871,4197.575
49113872,4314.4439999999995
49113873,4428.835
49113875,4658.491
49113878,4888.204000000001
49113880,4940.099000000001
6174174169,4442.023999999999
49048833,3911.6380000000004
49048834,3708.818
49048838,4204.885
49048840,3990.3650000000002
1268149540,4507.302
49376711,1654.7459999999999
49376712,1573.0439999999999
49704419,4479.560999999998
2414177794,4957.468000000001
49311258,4180.799999999999
49311269,4127.717
48918188,3485.2269999999994
280915696,3348.455
49377044,3398.23
49377046,3505.203
49377048,3578.3120000000004
49377050,3610.782
49573667,3903.018
49245998,4600.839
49246000,4653.512
49246002,4692.634
49246006,4767.269
49246007,4781.33
49246010,3912.837
49246012,3996.791
49246013,4082.3900000000003
49246019,4169.758000000001
49246023,4188.840000000001
49246025,4690.351999999999
49508234,2802.2479999999996
49442743,4794.603
49442745,4813.032
48984015,4281.036
48984032,4666.7789999999995
275542002,4618.908
2430693394,4566.348
2430693395,4580.371
49442852,2858.244
49508410,2229.614
49508412,2196.0139999999997
49508413,2124.084
273313975,0.0
1188786445,2494.678
1188786450,2507.1189999999997
1188786455,2475.96
1188786456,2460.5950000000003
1188786461,2624.7729999999997
1188786487,2573.401
3696259387,4376.236999999999
1188786498,2379.4750000000004
49246561,3335.9919999999997
275542648,4876.869000000001
49443453,2685.6730000000007
49443455,2770.5970000000007
49443471,3676.3770000000004
49443493,3777.451
49443505,4062.727
49443513,4420.172
49443571,3310.8610000000003
49443573,3365.1290000000004
49443587,4880.586000000001
49443590,4978.978000000001
1268347662,4878.173999999998
49443713,3276.306999999999
49574790,4262.8009999999995
49574791,4345.91
49443723,3579.84
49443719,3430.834
49443734,3137.9279999999994
49574807,4975.501999999999
49443736,3063.2119999999995
49443743,3063.345
49181617,4776.8730000000005
346780651,2477.6230000000005
275543052,4876.602
49050700,4982.538000000001
49116263,4677.506999999999
49116265,4745.961999999999
49116266,4794.497999999999
49116267,4847.989999999999
49116269,4909.430999999999
49116270,4946.463999999999
2771416196,3609.8759999999997
2771416198,3435.586
49509615,4492.019
49509616,4506.83
49509618,4728.313999999999
49509625,4819.049
49050932,2782.594
49050933,2710.5989999999997
49050934,2641.21
49050935,2556.401
49050936,2472.8489999999997
49050937,2389.466
49050945,4970.654999999999
49050944,4770.870999999999
425883154,2199.7920000000004
2898359920,4888.530000000001
49313396,4545.124
49313408,4260.018999999999
1707898525,4848.983
49051369,3650.9839999999995
49051370,3537.6779999999994
49051376,4759.636999999999
49051368,3756.6989999999996
49051379,4936.6399999999985
49051380,2915.399999999999
49051381,2795.7259999999997
49051385,2665.2099999999996
49051386,2769.718
49051387,2875.1119999999996
49051388,2984.3969999999995
49051389,3042.5649999999996
49051393,3366.8939999999993
49051394,3458.4879999999994
49051396,2620.8509999999997
49051397,2653.9959999999996
1707898670,4612.236
1707898672,4622.5289999999995
1707898687,4640.849999999999
49313722,4953.696
49313725,4850.937000000001
49313729,4505.814
49313732,4611.216
1707898824,4324.278
1707898826,4216.5779999999995
1707898827,4226.351
49313738,2682.841000000001
49313739,2755.511000000001
49051612,1772.7859999999998
49051613,1731.1989999999998
49051614,1788.9089999999999
49051625,3967.2890000000007
49051627,3890.5090000000005
49051629,3691.9450000000006
49051631,3729.353
49051632,4029.6970000000006
49313898,4590.852999999999
49313905,4739.797
49313940,2750.5749999999994
49313942,2917.9119999999994
49313944,3000.6779999999994
362576044,3186.158
49313969,3427.178
49510578,3656.7490000000003
49248711,4713.768999999999
49248713,4600.538
49248715,4481.861999999999
49248718,4363.759999999999
49052156,4250.143999999999
49052157,4309.683999999999
49379845,3080.820999999999
